subtopic_slug,subtopic,parent_topic,year,query_slug,query_text,query_type,paper_count_unique_with_abstract,paper_count_unique_raw,raw_records,missing_abstract_unique,pages,malformed_lines,raw_path
instruction-tuning,instruction tuning,Large Language Models,2023,instruction-tuning-for-large-language-models,instruction tuning for large language models,paraphrase,641,709,709,68,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/instruction-tuning/raw/semantic_scholar_instruction-tuning_2023_instruction-tuning-for-large-language-models.jsonl
instruction-tuning,instruction tuning,Large Language Models,2023,instruction-tuning,instruction tuning,topic,885,987,987,102,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/instruction-tuning/raw/semantic_scholar_instruction-tuning_2023_instruction-tuning.jsonl
instruction-tuning,instruction tuning,Large Language Models,2024,instruction-tuned-language-models,instruction-tuned language models,paraphrase,1720,1834,1834,114,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/instruction-tuning/raw/semantic_scholar_instruction-tuning_2024_instruction-tuned-language-models.jsonl
instruction-tuning,instruction tuning,Large Language Models,2024,instruction-tuning-for-large-language-models,instruction tuning for large language models,paraphrase,1537,1637,1637,100,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/instruction-tuning/raw/semantic_scholar_instruction-tuning_2024_instruction-tuning-for-large-language-models.jsonl
instruction-tuning,instruction tuning,Large Language Models,2024,instruction-tuning,instruction tuning,topic,1994,2139,2139,145,3,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/instruction-tuning/raw/semantic_scholar_instruction-tuning_2024_instruction-tuning.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2019,large-language-model-agents,large language model agents,paraphrase,52,91,91,39,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2019_large-language-model-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2019,llm-agents-and-tool-use,LLM agents and tool use,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2019_llm-agents-and-tool-use.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2019,llm-based-agents,LLM-based agents,paraphrase,0,1,1,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2019_llm-based-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2019,tool-learning-with-large-language-models,tool learning with large language models,paraphrase,109,181,181,72,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2019_tool-learning-with-large-language-models.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2019,tool-using-llm-agents,tool-using LLM agents,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2019_tool-using-llm-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2020,large-language-model-agents,large language model agents,paraphrase,71,96,96,25,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2020_large-language-model-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2020,llm-agents-and-tool-use,LLM agents and tool use,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2020_llm-agents-and-tool-use.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2020,llm-based-agents,LLM-based agents,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2020_llm-based-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2020,tool-learning-with-large-language-models,tool learning with large language models,paraphrase,106,146,146,40,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2020_tool-learning-with-large-language-models.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2020,tool-using-llm-agents,tool-using LLM agents,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2020_tool-using-llm-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2021,large-language-model-agents,large language model agents,paraphrase,79,102,102,23,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2021_large-language-model-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2021,llm-agents-and-tool-use,LLM agents and tool use,topic,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2021_llm-agents-and-tool-use.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2021,llm-based-agents,LLM-based agents,paraphrase,2,2,2,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2021_llm-based-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2021,tool-learning-with-large-language-models,tool learning with large language models,paraphrase,141,185,185,44,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2021_tool-learning-with-large-language-models.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2021,tool-using-llm-agents,tool-using LLM agents,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2021_tool-using-llm-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2022,large-language-model-agents,large language model agents,paraphrase,135,157,157,22,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2022_large-language-model-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2022,llm-agents-and-tool-use,LLM agents and tool use,topic,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2022_llm-agents-and-tool-use.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2022,llm-based-agents,LLM-based agents,paraphrase,10,10,10,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2022_llm-based-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2022,tool-learning-with-large-language-models,tool learning with large language models,paraphrase,214,258,258,44,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2022_tool-learning-with-large-language-models.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2022,tool-using-llm-agents,tool-using LLM agents,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2022_tool-using-llm-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2023,large-language-model-agents,large language model agents,paraphrase,783,898,898,115,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2023_large-language-model-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2023,llm-agents-and-tool-use,LLM agents and tool use,topic,55,65,65,10,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2023_llm-agents-and-tool-use.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2023,llm-based-agents,LLM-based agents,paraphrase,295,340,340,45,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2023_llm-based-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2023,tool-learning-with-large-language-models,tool learning with large language models,paraphrase,628,691,691,63,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2023_tool-learning-with-large-language-models.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2023,tool-using-llm-agents,tool-using LLM agents,paraphrase,53,63,63,10,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2023_tool-using-llm-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2024,large-language-model-agents,large language model agents,paraphrase,2977,3202,3202,225,4,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2024_large-language-model-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2024,llm-agents-and-tool-use,LLM agents and tool use,topic,354,378,378,24,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2024_llm-agents-and-tool-use.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2024,llm-based-agents,LLM-based agents,paraphrase,1685,1798,1798,113,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2024_llm-based-agents.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2024,tool-learning-with-large-language-models,tool learning with large language models,paraphrase,1571,1681,1681,110,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2024_tool-learning-with-large-language-models.jsonl
llm-agents-and-tool-use,LLM agents and tool use,Large Language Models,2024,tool-using-llm-agents,tool-using LLM agents,paraphrase,334,355,355,21,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-agents-and-tool-use/raw/semantic_scholar_llm-agents-and-tool-use_2024_tool-using-llm-agents.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2019,human-preference-alignment-for-large-language-models,human preference alignment for large language models,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2019_human-preference-alignment-for-large-language-models.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2019,large-language-model-alignment,large language model alignment,paraphrase,46,70,70,24,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2019_large-language-model-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2019,llm-alignment-and-preference-optimization,LLM alignment and preference optimization,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2019_llm-alignment-and-preference-optimization.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2019,llm-preference-alignment,LLM preference alignment,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2019_llm-preference-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2019,preference-optimization-for-llms,preference optimization for LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2019_preference-optimization-for-llms.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2020,human-preference-alignment-for-large-language-models,human preference alignment for large language models,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2020_human-preference-alignment-for-large-language-models.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2020,large-language-model-alignment,large language model alignment,paraphrase,66,79,79,13,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2020_large-language-model-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2020,llm-alignment-and-preference-optimization,LLM alignment and preference optimization,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2020_llm-alignment-and-preference-optimization.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2020,llm-preference-alignment,LLM preference alignment,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2020_llm-preference-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2020,preference-optimization-for-llms,preference optimization for LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2020_preference-optimization-for-llms.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2021,human-preference-alignment-for-large-language-models,human preference alignment for large language models,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2021_human-preference-alignment-for-large-language-models.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2021,large-language-model-alignment,large language model alignment,paraphrase,77,92,92,15,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2021_large-language-model-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2021,llm-alignment-and-preference-optimization,LLM alignment and preference optimization,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2021_llm-alignment-and-preference-optimization.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2021,llm-preference-alignment,LLM preference alignment,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2021_llm-preference-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2021,preference-optimization-for-llms,preference optimization for LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2021_preference-optimization-for-llms.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2022,human-preference-alignment-for-large-language-models,human preference alignment for large language models,paraphrase,3,3,3,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2022_human-preference-alignment-for-large-language-models.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2022,large-language-model-alignment,large language model alignment,paraphrase,155,183,183,28,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2022_large-language-model-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2022,llm-alignment-and-preference-optimization,LLM alignment and preference optimization,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2022_llm-alignment-and-preference-optimization.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2022,llm-preference-alignment,LLM preference alignment,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2022_llm-preference-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2022,preference-optimization-for-llms,preference optimization for LLMs,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2022_preference-optimization-for-llms.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2023,human-preference-alignment-for-large-language-models,human preference alignment for large language models,paraphrase,74,80,80,6,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2023_human-preference-alignment-for-large-language-models.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2023,large-language-model-alignment,large language model alignment,paraphrase,674,744,744,70,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2023_large-language-model-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2023,llm-alignment-and-preference-optimization,LLM alignment and preference optimization,topic,21,21,21,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2023_llm-alignment-and-preference-optimization.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2023,llm-preference-alignment,LLM preference alignment,paraphrase,73,80,80,7,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2023_llm-preference-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2023,preference-optimization-for-llms,preference optimization for LLMs,paraphrase,47,52,52,5,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2023_preference-optimization-for-llms.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2024,human-preference-alignment-for-large-language-models,human preference alignment for large language models,paraphrase,332,358,358,26,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2024_human-preference-alignment-for-large-language-models.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2024,large-language-model-alignment,large language model alignment,paraphrase,2183,2350,2350,167,3,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2024_large-language-model-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2024,llm-alignment-and-preference-optimization,LLM alignment and preference optimization,topic,233,251,251,18,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2024_llm-alignment-and-preference-optimization.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2024,llm-preference-alignment,LLM preference alignment,paraphrase,449,483,483,34,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2024_llm-preference-alignment.jsonl
llm-alignment-and-preference-optimization,LLM alignment and preference optimization,Large Language Models,2024,preference-optimization-for-llms,preference optimization for LLMs,paraphrase,499,528,528,29,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-alignment-and-preference-optimization/raw/semantic_scholar_llm-alignment-and-preference-optimization_2024_preference-optimization-for-llms.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2019,large-language-model-pretraining,large language model pretraining,paraphrase,91,109,109,18,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2019_large-language-model-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2019,llm-pretraining-and-scaling,LLM pretraining and scaling,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2019_llm-pretraining-and-scaling.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2019,llm-scaling-and-pretraining,LLM scaling and pretraining,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2019_llm-scaling-and-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2019,pretraining-large-language-models,pretraining large language models,paraphrase,91,109,109,18,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2019_pretraining-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2019,scaling-laws-for-large-language-models,scaling laws for large language models,paraphrase,13,20,20,7,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2019_scaling-laws-for-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2020,large-language-model-pretraining,large language model pretraining,paraphrase,193,227,227,34,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2020_large-language-model-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2020,llm-pretraining-and-scaling,LLM pretraining and scaling,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2020_llm-pretraining-and-scaling.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2020,llm-scaling-and-pretraining,LLM scaling and pretraining,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2020_llm-scaling-and-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2020,pretraining-large-language-models,pretraining large language models,paraphrase,193,227,227,34,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2020_pretraining-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2020,scaling-laws-for-large-language-models,scaling laws for large language models,paraphrase,11,16,16,5,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2020_scaling-laws-for-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2021,large-language-model-pretraining,large language model pretraining,paraphrase,353,404,404,51,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2021_large-language-model-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2021,llm-pretraining-and-scaling,LLM pretraining and scaling,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2021_llm-pretraining-and-scaling.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2021,llm-scaling-and-pretraining,LLM scaling and pretraining,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2021_llm-scaling-and-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2021,pretraining-large-language-models,pretraining large language models,paraphrase,353,404,404,51,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2021_pretraining-large-language-models.jsonl
